age,fitness_level,goal,gender,chest,biceps,legs,thighs,shoulders,exercise,exercise_details,diet_recommendations,rest_days,target_weight_loss,target_biceps_growth,target_belly_measurement,target_chest,target_biceps,target_legs,target_thighs,target_shoulders
52,advanced,muscle gain,male,111.80389414368553,41.8448808416775,66.30284634375276,54.59835053966596,112.72466183066268,Heavy Weight Lifting,"Heavy weight lifting focusing on progressive overload, 5-6 times a week.",High-protein diet with a high calorie surplus. Focus on nutrient-dense foods.,1,0.0,6.820136038987245,83.49844663662266,103.17288179229712,41.780754439203925,65.43563338107388,61.2351366332163,113.5302148877448
54,intermediate,weight loss,female,91.8929410635712,35.979258185917935,58.033721411315376,53.551884585241154,90.29350041423459,HIIT,"High-Intensity Interval Training (HIIT) 20-30 minutes, 4-5 times a week.",Balanced diet with a calorie deficit. Include lean proteins and vegetables.,2,8.343784082279813,0.0,77.32135344925155,88.85106575428108,22.24909672197595,49.78713156230317,40.419059363289115,87.10977065422313
18,beginner,weight loss,female,106.71637906249889,41.89212965234752,61.17662322823712,60.220166600873945,110.77068672547671,Jogging,"Jogging 30 minutes, 3-4 times a week at a moderate pace.",Balanced diet with a calorie deficit. Focus on whole foods.,3,4.163959608480107,0.0,84.44077535051161,86.2221227130599,26.775319778128043,50.560864518305024,48.869978082608576,92.8246776238092
20,intermediate,general fitness,female,112.81378489509254,44.12089374756083,53.51762983060322,64.39325279017831,102.41117917701419,Swimming,"Swimming 45 minutes, 4-5 times a week.",Balanced diet with a focus on lean proteins and healthy fats.,2,2.868762344759186,0.0,84.0871614666175,81.67842725850288,24.735817132355507,46.96965085957086,41.652008566288835,86.90757070597466
64,intermediate,general fitness,male,116.13567244784026,43.86376581500553,68.40866048211113,54.553274387523935,92.30007447536356,Swimming,"Swimming 45 minutes, 4-5 times a week.",Balanced diet with a focus on lean proteins and healthy fats.,2,2.9350254184586646,0.0,84.90348310944766,84.90985277660984,22.260677910650642,45.038136439861965,41.43835842688549,87.27908698059802
41,advanced,weight loss,male,101.39074243937011,27.008586686151077,64.0291823887455,45.1231015754955,107.89238355953042,Advanced HIIT,"Advanced HIIT 30-40 minutes, 5-6 times a week.",Balanced diet with a calorie deficit. Avoid processed foods and sugars.,1,10.19487983020117,0.0,72.23015954630006,76.35609096853179,17.514894921653898,42.2732205802014,36.11356816118704,87.98341564554002
44,advanced,general fitness,male,116.41249570904215,43.89634143100014,67.17709638298757,56.925342690767565,102.45880620693282,Power Yoga,"Power Yoga 60 minutes, 3-4 times a week.",Balanced diet with emphasis on whole foods and hydration.,3,2.8536265304219555,1.1340596445564022,75.48686068924943,78.4479721725722,18.05220217088631,43.15993330265784,38.1248137872557,85.7571311650955
57,advanced,general fitness,male,102.77475254511465,40.9149441557902,54.15725814310865,58.07931744259679,98.17560655598169,Power Yoga,"Power Yoga 60 minutes, 3-4 times a week.",Balanced diet with emphasis on whole foods and hydration.,3,1.771563876597883,1.7820017988689676,79.76608033647194,80.8962585151355,16.097140468386343,42.8088721014336,38.77770361602927,88.29684730854157
53,intermediate,weight loss,female,109.08798147621918,40.55316210521582,51.35368710538473,61.56036611990653,103.96488010009206,HIIT,"High-Intensity Interval Training (HIIT) 20-30 minutes, 4-5 times a week.",Balanced diet with a calorie deficit. Include lean proteins and vegetables.,2,9.154752919508052,0.0,79.45249433790421,89.52020125154031,22.46004742292992,47.70484296097212,41.68757219417855,91.58889443366208
51,intermediate,muscle gain,female,119.26602757987988,26.80257080536351,56.7441852662203,48.98813962192235,97.1842886489164,Weight Lifting,"Weight lifting focusing on compound exercises (bench press, deadlift, squat) 4-5 times a week.",High-protein diet with a moderate calorie surplus. Include complex carbs.,2,0.0,4.191302601137482,85.89356815047353,101.94356594889176,39.02509859663542,60.905220256105494,55.821070180038504,111.3908180619531
46,beginner,general fitness,female,93.25831262180844,28.590294045671982,60.333707819098635,55.48655267037862,101.99248244090634,Walking,"Walking 30-45 minutes, 3-4 times a week at a brisk pace.",Balanced diet focusing on nutrient-dense foods.,3,1.2323490447408854,0.0,89.04783765349822,91.42968798363685,25.162023443121164,53.85204620164087,47.5494939122113,94.96155675594214
41,intermediate,weight loss,female,90.89824466288674,44.503267598295366,66.0473976591807,53.94263000778731,94.6133750722832,HIIT,"High-Intensity Interval Training (HIIT) 20-30 minutes, 4-5 times a week.",Balanced diet with a calorie deficit. Include lean proteins and vegetables.,2,7.935680054547723,0.0,76.41736251412236,85.00311263925882,20.01574101389479,48.97555501195355,43.920053961962395,92.35558161181437
41,beginner,general fitness,male,96.97065887422545,29.267403143105888,57.954528310121766,58.28880922325261,93.37250360889888,Walking,"Walking 30-45 minutes, 3-4 times a week at a brisk pace.",Balanced diet focusing on nutrient-dense foods.,3,2.2050288802951945,0.0,86.47789177392089,91.57982965542908,25.64573887570986,51.31698159464566,45.22598078848376,98.59474352137045
59,advanced,general fitness,male,90.75396579521083,28.381066603348014,55.39916649802117,46.278861274063296,126.40077706834423,Power Yoga,"Power Yoga 60 minutes, 3-4 times a week.",Balanced diet with emphasis on whole foods and hydration.,3,2.6567033302203735,1.4508512191625265,77.18800794150586,84.2599016358075,18.375756674273305,43.54654556896822,36.796265901891125,82.91637164724118
21,advanced,weight loss,female,94.9456981996706,32.24703237418936,57.45090224830761,62.68025863399049,126.11063204972716,Advanced HIIT,"Advanced HIIT 30-40 minutes, 5-6 times a week.",Balanced diet with a calorie deficit. Avoid processed foods and sugars.,1,10.571860627479964,0.0,70.36260711677765,84.05521933123498,19.53178259901948,41.13509268555198,35.18688141104674,83.46448814135196
20,advanced,general fitness,male,111.00448631797114,43.26712395069781,64.07214820922312,55.22314808476557,123.12020794652523,Power Yoga,"Power Yoga 60 minutes, 3-4 times a week.",Balanced diet with emphasis on whole foods and hydration.,3,2.9037846158492595,1.3050569370262894,79.3261919378322,83.16365111503109,19.72208122166556,42.483536998133275,39.60977679911942,87.41825761506115
51,beginner,general fitness,male,101.71334125724505,34.52386927113111,56.72436193902034,62.5409088993998,99.2130213678359,Walking,"Walking 30-45 minutes, 3-4 times a week at a brisk pace.",Balanced diet focusing on nutrient-dense foods.,3,2.7359747363184748,0.0,88.66673821102532,89.61186677506367,29.595328778383262,54.00271836201901,48.20574383890155,94.83035411815521
66,intermediate,general fitness,male,98.12644530732156,43.41167438178173,69.58331252710283,51.80474263726276,119.03562441057578,Swimming,"Swimming 45 minutes, 4-5 times a week.",Balanced diet with a focus on lean proteins and healthy fats.,2,2.1892581845206704,0.0,84.07737965555536,84.16368724621073,21.797141174335426,46.153217954481256,42.70814702967906,93.29872537772226
40,advanced,muscle gain,male,97.90534018465276,31.686775608304714,53.49958177441479,58.07044429281255,113.58848529055925,Heavy Weight Lifting,"Heavy weight lifting focusing on progressive overload, 5-6 times a week.",High-protein diet with a high calorie surplus. Focus on nutrient-dense foods.,1,0.0,5.5791975039849335,84.60330079562492,103.96944944893164,44.84707462963266,68.38314465255425,61.836072020226396,119.83631997286342
69,intermediate,muscle gain,female,91.80854912150187,29.530572904539987,65.06192249268005,64.13450298618821,92.04933654730107,Weight Lifting,"Weight lifting focusing on compound exercises (bench press, deadlift, squat) 4-5 times a week.",High-protein diet with a moderate calorie surplus. Include complex carbs.,2,0.0,4.188620674775192,88.84322568630385,99.51791393310832,35.596457295411824,64.82016514768267,56.60863683425506,114.17918293604993
40,intermediate,general fitness,male,100.65940090004483,34.90406017702071,61.78327224764846,63.86758381419559,125.98343003393413,Swimming,"Swimming 45 minutes, 4-5 times a week.",Balanced diet with a focus on lean proteins and healthy fats.,2,3.8151162855796903,0.0,80.47499659857714,81.14702968442226,23.060243102334976,45.17945224073156,42.10580675901227,90.27790189669768
62,advanced,weight loss,female,106.86224455408617,37.30953780523777,54.66191200313084,63.88205509542434,129.91928348511505,Advanced HIIT,"Advanced HIIT 30-40 minutes, 5-6 times a week.",Balanced diet with a calorie deficit. Avoid processed foods and sugars.,1,10.983943935050537,0.0,73.8508542332894,79.31581181025555,17.11572502199782,41.1717556485977,39.438994846697895,80.11221346517222
22,beginner,general fitness,male,89.87041920813783,32.82997997227112,65.07227274281357,45.85893681033863,118.34885757729178,Walking,"Walking 30-45 minutes, 3-4 times a week at a brisk pace.",Balanced diet focusing on nutrient-dense foods.,3,1.0137854854725525,0.0,89.97727182206128,85.21085922044188,25.775710748159806,54.41461295639893,48.07861245019605,96.24994213773914
48,intermediate,general fitness,male,119.0484501514575,31.920610191890635,58.95080421115702,53.060320019490455,99.26031260678954,Swimming,"Swimming 45 minutes, 4-5 times a week.",Balanced diet with a focus on lean proteins and healthy fats.,2,2.951452835546256,0.0,80.75301681021502,83.67122456729176,23.589582671385564,47.42681636595893,43.649031703277295,85.07252274621104
58,advanced,muscle gain,female,100.51484117493567,29.361185695464933,63.6479655108604,46.21562514895531,112.17638376692196,Heavy Weight Lifting,"Heavy weight lifting focusing on progressive overload, 5-6 times a week.",High-protein diet with a high calorie surplus. Focus on nutrient-dense foods.,1,0.0,6.31153131600964,82.9647433406705,109.7438958446541,44.535084289885276,68.0016285040525,62.8810024808468,110.92570391687096
23,intermediate,muscle gain,female,118.17863208629882,30.50013532443543,63.24514490329284,51.18954026550165,94.37521967448453,Weight Lifting,"Weight lifting focusing on compound exercises (bench press, deadlift, squat) 4-5 times a week.",High-protein diet with a moderate calorie surplus. Include complex carbs.,2,0.0,4.882131892123725,88.53447515118378,100.02215718152401,39.287247712584005,63.65349488174079,57.81784679078972,110.39124148397659
54,intermediate,muscle gain,male,89.71306243184648,38.46235926304601,52.21286866496133,48.49156190187658,101.95116878846764,Weight Lifting,"Weight lifting focusing on compound exercises (bench press, deadlift, squat) 4-5 times a week.",High-protein diet with a moderate calorie surplus. Include complex carbs.,2,0.0,4.8525641431977125,88.99550289607308,99.03084807702422,38.14414301916446,60.98179957558431,59.666286220177454,111.9525125437092
27,intermediate,general fitness,male,111.8525583610438,32.39747077227356,66.79966049723495,57.40274848223791,118.69024077655212,Swimming,"Swimming 45 minutes, 4-5 times a week.",Balanced diet with a focus on lean proteins and healthy fats.,2,3.920054533825974,0.0,81.45981091499156,83.15178177447714,24.160548437848153,46.3091583943473,41.788231741330115,93.8430205238004
57,intermediate,general fitness,female,106.61733176902408,26.59514083442057,63.62949812756638,60.614923025307924,102.04296928591407,Swimming,"Swimming 45 minutes, 4-5 times a week.",Balanced diet with a focus on lean proteins and healthy fats.,2,3.0355049818363993,0.0,81.50193126738677,84.09328660084942,23.559558645404774,45.793320300178976,44.81080073931353,89.92920130635422
24,intermediate,weight loss,male,113.70224418401799,27.763107799050694,65.6117342527333,55.266939305268025,95.88823619321455,HIIT,"High-Intensity Interval Training (HIIT) 20-30 minutes, 4-5 times a week.",Balanced diet with a calorie deficit. Include lean proteins and vegetables.,2,9.294764879765612,0.0,78.50983160507828,86.80738594652091,22.100244173737828,45.211735482764006,43.707234865586024,94.53777213248043
56,beginner,general fitness,male,106.02372730343218,32.447583767822216,58.955316699281376,60.90946146595765,90.29884742174477,Walking,"Walking 30-45 minutes, 3-4 times a week at a brisk pace.",Balanced diet focusing on nutrient-dense foods.,3,2.0100568167243393,0.0,89.76915899445366,90.34900694767212,25.836847110688943,51.197326289170704,49.323590353587626,96.21528817358438
55,beginner,general fitness,female,118.69928216349821,43.49004859695724,53.90123443405593,45.25626593212463,112.90057616928266,Walking,"Walking 30-45 minutes, 3-4 times a week at a brisk pace.",Balanced diet focusing on nutrient-dense foods.,3,1.8287862604459824,0.0,88.99693278183811,91.41709068895385,29.36142604563739,54.85471482703184,48.256186216217124,99.70722118410939
38,advanced,muscle gain,male,106.94261408254502,32.58060523291961,56.52427047494663,61.40952729318391,128.7468209120711,Heavy Weight Lifting,"Heavy weight lifting focusing on progressive overload, 5-6 times a week.",High-protein diet with a high calorie surplus. Focus on nutrient-dense foods.,1,0.0,5.94077050062012,84.19992757639288,109.06444841726852,40.22585942563253,69.32545877998892,62.04344583091425,113.9822898007445
37,beginner,muscle gain,male,112.46114438705638,26.212841549033506,68.02938456788513,48.56720449377613,109.36532049654964,Bodyweight Exercises,"Bodyweight exercises (push-ups, squats, lunges) 3 sets of 10-15 reps, 3 times a week.",High-protein diet with a slight calorie surplus.,4,0.0,2.5632188433523178,91.23166685556191,90.31529671912853,31.35578039664042,58.242201993338156,54.76714462518473,103.9572198977493
20,beginner,muscle gain,male,115.71536203866785,33.35988515760032,68.76037203702856,54.21871802809548,98.50447762589224,Bodyweight Exercises,"Bodyweight exercises (push-ups, squats, lunges) 3 sets of 10-15 reps, 3 times a week.",High-protein diet with a slight calorie surplus.,4,0.0,2.595083176037634,91.00268404350449,98.51911746321333,33.827166911673956,57.240720380852125,54.47433010771583,100.37868140060637
68,beginner,muscle gain,male,110.0104214923661,38.37635187920331,59.637327970545755,53.85171231806336,108.53120091904724,Bodyweight Exercises,"Bodyweight exercises (push-ups, squats, lunges) 3 sets of 10-15 reps, 3 times a week.",High-protein diet with a slight calorie surplus.,4,0.0,2.571800192739449,90.17601248897823,98.64996138159668,30.883894672647155,55.19141073917204,51.54393113829014,101.78738287965798
